INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
50802005	5	8	2	5	Gem6_2_5	1	Thu¥n T¸nh Hoàng Tinh ThÕch (C¤p 8)	Hoàng Tinh ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.#r#WSØ døng 3 viên Bäo ThÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.#rÐªn ch² #GBang Hµi Thành Th¸#W làm #Gnhi®m vø Phát Tri¬n#W, #Gnhi®m vø Thành T§p#W, #Gnhi®m vø Công Trình#W s¨ có c½ hµi nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Trí Tu®	14	2004	1
50802006	5	8	2	6	Gem6_2_9	1	Thu¥n T¸nh Lam Tinh ThÕch (C¤p 8)	Lam Tinh ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.#r#WSØ døng 3 viên Bäo ThÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.#rÐªn ch² #GBang Hµi Thành Th¸#W làm #Gnhi®m vø Phát Tri¬n#W, #Gnhi®m vø Thành T§p#W, #Gnhi®m vø Công Trình#W s¨ có c½ hµi nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Trí Tu®	15	2004	1
50802007	5	8	2	7	Gem6_2_13	1	Thu¥n T¸nh H°ng Tinh ThÕch (C¤p 8)	H°ng Tinh ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.#r#WSØ døng 3 viên Bäo ThÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.#rÐªn ch² #GBang Hµi Thành Th¸#W làm #Gnhi®m vø Phát Tri¬n#W, #Gnhi®m vø Thành T§p#W, #Gnhi®m vø Công Trình#W s¨ có c½ hµi nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Trí Tu®	16	2004	1
50802008	5	8	2	8	Gem6_2_6	1	Thu¥n T¸nh Løc Tinh ThÕch (C¤p 8)	Løc Tinh ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.#r#WSØ døng 3 viên Bäo ThÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.#rÐªn ch² #GBang Hµi Thành Th¸#W làm #Gnhi®m vø Phát Tri¬n#W, #Gnhi®m vø Thành T§p#W, #Gnhi®m vø Công Trình#W s¨ có c½ hµi nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Trí Tu®	17	2004	1
50803001	5	8	3	1	Gem6_1_2	1	TØ Ng÷c (C¤p 8)	TØ S¡c Ng÷c ThÕch, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GHuy«n Vi Bäo ThÕch	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3559	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Huy«n Vi	7	2004	1
50804002	5	8	4	2	Gem6_1_8	1	Biªn ThÕch (C¤p 8)	Dß¾i m£t tr¶i ánh s¡c xanh, dß¾i ðu¯c ánh s¡c ðö, là loÕi bäo ng÷c có th¬ ð±i màu, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GÄo Minh Bäo ThÕch	250000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Äo Minh	8	2004	1
50811001	5	8	11	1	Gem6_1_9	1	ThÕch Lñu ThÕch (C¤p 8)	Bäo ThÕch gi¯ng hÕt lñu chín, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GSinh M®nh Bäo ThÕchch	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3183	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Sinh M®nh	7	2004	1
50811002	5	8	11	2	Gem6_1_12	1	Tiêm Tinh ThÕch (C¤p 8)	Bäo ThÕch nhi«u màu s£c sÞ di­m l®, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GSinh M®nh Bäo ThÕchch	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3183	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Sinh M®nh	11	2004	1
50812001	5	8	12	1	Gem6_1_11	1	Hoàng Ng÷c (C¤p 8)	Hoàng S¡c Ng÷c ThÕch, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 8#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch M¸ Lñc	12	2004	1
50812002	5	8	12	2	Gem6_1_10	1	HÕo ThÕch (C¤p 8)	Bäo ThÕch sáng l¤p lánh, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 8#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.	150000	1000	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch M¸ Lñc	2	2004	1
50812003	5	8	12	3	Gem6_1_13	1	Nguy®t Quang ThÕch (C¤p 8)	Bäo ThÕch có màu lam nhÕt, huy«n äo nhß ánh trång, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 8#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch M¸ Lñc	4	2004	1
50812004	5	8	12	4	Gem6_2_1	1	Bích TÖ (C¤p 8)	Bäo ThÕch nhi«u màu s£c sÞ di­m l®, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 8#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch M¸ Lñc	3	2004	1
50812005	5	8	12	5	Gem6_2_10	1	Thu¥n T¸nh Hoàng Ng÷c (C¤p 8)	Hoàng Ng÷c thu¥n khiªt, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch M¸ Lñc	16	2004	1
50812006	5	8	12	6	Gem6_2_14	1	Thu¥n T¸nh HÕo ThÕch (C¤p 8)	HÕo ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.	300000	2000	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch M¸ Lñc	17	2004	1
50812007	5	8	12	7	Gem6_2_11	1	Thu¥n T¸nh DÕ Quang ThÕch (C¤p 8)	Nguy®t Quang ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch M¸ Lñc	15	2004	1
50812008	5	8	12	8	Gem6_2_15	1	Thu¥n T¸nh Bích TÖ (C¤p 8)	Bích TÖ thu¥n khiªt, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch M¸ Lñc	14	2004	1
50813001	5	8	13	1	Gem6_1_15	1	Hoàng Bäo ThÕch (C¤p 8)	Hoàng S¡c Bäo ThÕch, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GM®nh V§n Bäo ThÕch	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch V§n M®nh	5	2004	1
50813002	5	8	13	2	Gem6_1_16	1	Lam Bäo ThÕch (C¤p 8)	Lam S¡c Bäo ThÕch, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GM®nh V§n Bäo ThÕch	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch V§n M®nh	6	2004	1
50813003	5	8	13	3	Gem6_1_7	1	Løc Bäo ThÕch (C¤p 8)	Løc S¡c Bäo ThÕch, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GM®nh V§n Bäo ThÕch	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch V§n M®nh	9	2004	1
50813004	5	8	13	4	Gem6_2_2	1	H°ng Bäo ThÕch (C¤p 8)	H°ng S¡c Bäo ThÕch, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GM®nh V§n Bäo ThÕch	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	329	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch V§n M®nh	10	2004	1
50813005	5	8	13	5	Gem6_2_3	1	H¡c Bäo ThÕch (C¤p 8)	H¡c S¡c Bäo ThÕch, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GM®nh V§n Bäo ThÕch	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	329	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch V§n M®nh	1	2004	1
50813006	5	8	13	6	Gem6_2_7	1	Huyªt Tinh ThÕch (C¤p 8)	Bäo ThÕch có vân ðö, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GM®nh V§n Bäo ThÕch	75000	1000	18113	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch V§n M®nh	13	2004	1
50814001	5	8	14	1	Gem6_1_14	1	T± Mçu Løc (C¤p 8)	Phï thúy cñc ph¦m, màu xanh biªc, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GThiên C½ Bäo ThÕch	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1186	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Thiên C½	8	2004	1
50821001	5	8	21	1	Gemjiankang_3	1	Hoàng Minh ThÕch (C¤p 8)	Hoàng S¡c Minh ThÕch, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GKhông th¬ làm thuµc tính kháng cüa møc tiêu giäm xu¯ng dß¾i 0#r#GTh¡ng Lþi Bäo ThÕch	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	31	2004	1
50821002	5	8	21	2	Gemjiankang_15	1	Lam Minh ThÕch (C¤p 8)	Lam S¡c Minh ThÕch, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GKhông th¬ làm thuµc tính kháng cüa møc tiêu giäm xu¯ng dß¾i 0#r#GTh¡ng Lþi Bäo ThÕch	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	Bäo ThÕch Th¡ng Lþi	32	2004	1
