INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30302052	3	3	2	52	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302053	3	3	2	53	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302054	3	3	2	54	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302055	3	3	2	55	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302056	3	3	2	56	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302057	3	3	2	57	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302058	3	3	2	58	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302059	3	3	2	59	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302060	3	3	2	60	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302061	3	3	2	61	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302062	3	3	2	62	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302063	3	3	2	63	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302064	3	3	2	64	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302065	3	3	2	65	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302066	3	3	2	66	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302067	3	3	2	67	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302068	3	3	2	68	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302069	3	3	2	69	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302070	3	3	2	70	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302071	3	3	2	71	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302072	3	3	2	72	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302073	3	3	2	73	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302074	3	3	2	74	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302075	3	3	2	75	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302076	3	3	2	76	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302077	3	3	2	77	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302078	3	3	2	78	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302079	3	3	2	79	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302080	3	3	2	80	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302081	3	3	2	81	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302082	3	3	2	82	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302083	3	3	2	83	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302084	3	3	2	84	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302085	3	3	2	85	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302086	3	3	2	86	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302087	3	3	2	87	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302088	3	3	2	88	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302089	3	3	2	89	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302090	3	3	2	90	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302091	3	3	2	91	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302092	3	3	2	92	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302093	3	3	2	93	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302094	3	3	2	94	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302095	3	3	2	95	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302096	3	3	2	96	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302097	3	3	2	97	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302098	3	3	2	98	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302099	3	3	2	99	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302100	3	3	2	100	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302101	3	3	2	101	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302102	3	3	2	102	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302103	3	3	2	103	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302104	3	3	2	104	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302105	3	3	2	105	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302106	3	3	2	106	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302107	3	3	2	107	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302108	3	3	2	108	PeiFang_1	Hµ Phù Ð° Tß¶ng (VÑt Bö)	Hµ phù ð° tß¶ng (vÑt bö). #r#c00FF00 (Có th¬ bán ð±i ngân lßþng)	1	18000	4500	9	1	-1	55	1	6	10	-1	4	Ph¯i Phß½ng	-1	160	2005	-1	0
30302109	3	3	2	109	PeiFang_1	Phá H°n Ð° Tß¶ng	NgoÕi công Gi¾i Chï Ð° Tß¶ng c¤p 75. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	11200	2800	9	1	713501	55	1	6	7	-1	4	Ph¯i Phß½ng	8	1052	2005	-1	0
30302110	3	3	2	110	PeiFang_1	Phßþng Vû Ð° Tß¶ng	Nµi Công Gi¾i Chï Ð° Tß¶ng c¤p 75. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	11200	2800	9	1	713501	55	1	6	7	-1	4	Ph¯i Phß½ng	8	1053	2005	-1	0
30302111	3	3	2	111	PeiFang_1	Phá Thiên Ð° Tß¶ng	NgoÕi công Gi¾i Chï Ð° Tß¶ng c¤p 85. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	14400	3600	9	1	713501	55	1	6	8	-1	4	Ph¯i Phß½ng	9	1054	2005	-1	0
30302112	3	3	2	112	PeiFang_1	Sß½ng Hi¬u Ð° Tß¶ng	Nµi Công Gi¾i Chï Ð° Tß¶ng c¤p 85. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	14400	3600	9	1	713501	55	1	6	8	-1	4	Ph¯i Phß½ng	9	1055	2005	-1	0
30302113	3	3	2	113	PeiFang_1	Kinh Tâm Ð° Tß¶ng	NgoÕi công Gi¾i Chï Ð° Tß¶ng c¤p 95. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	18000	4500	9	1	713501	55	1	6	9	-1	4	Ph¯i Phß½ng	10	1056	2005	-1	0
30302114	3	3	2	114	PeiFang_1	Hoành Ð¸ch Ð° Tß¶ng	Nµi Công Gi¾i Chï Ð° Tß¶ng c¤p 95. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	18000	4500	9	1	713501	55	1	6	9	-1	4	Ph¯i Phß½ng	10	1057	2005	-1	0
30302115	3	3	2	115	PeiFang_1	Nguy®t TÕ Ð° Tß¶ng	NgoÕi công Hµ Phù Ð° Tß¶ng c¤p 75. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	11200	2800	9	1	713501	55	1	6	7	-1	4	Ph¯i Phß½ng	8	1058	2005	-1	0
30302116	3	3	2	116	PeiFang_1	¿ng Dß½ng Ð° Tß¶ng	Nµi Công Hµ Phù Ð° Tß¶ng c¤p 75. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	11200	2800	9	1	713501	55	1	6	7	-1	4	Ph¯i Phß½ng	8	1059	2005	-1	0
30302117	3	3	2	117	PeiFang_1	Khinh Hàn Ð° Tß¶ng	NgoÕi công Hµ Phù Ð° Tß¶ng c¤p 85. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	14400	3600	9	1	713501	55	1	6	8	-1	4	Ph¯i Phß½ng	9	1060	2005	-1	0
30302118	3	3	2	118	PeiFang_1	Túy Vû Ð° Tß¶ng	Nµi Công Hµ Phù Ð° Tß¶ng c¤p 85. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	14400	3600	9	1	713501	55	1	6	8	-1	4	Ph¯i Phß½ng	9	1061	2005	-1	0
30302119	3	3	2	119	PeiFang_1	Bích Lân Ð° Tß¶ng	NgoÕi công Hµ Phù Ð° Tß¶ng c¤p 95. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	18000	4500	9	1	713501	55	1	6	9	-1	4	Ph¯i Phß½ng	10	1062	2005	-1	0
30302120	3	3	2	120	PeiFang_1	Thi¬n Lang Ð° Tß¶ng	Nµi Công Hµ Phù Ð° Tß¶ng c¤p 95. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	18000	4500	9	1	713501	55	1	6	9	-1	4	Ph¯i Phß½ng	10	1063	2005	-1	0
30302121	3	3	2	121	PeiFang_1	Phá H°n Ð° Tß¶ng	NgoÕi công Gi¾i Chï Ð° Tß¶ng c¤p 75. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	11200	2800	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1064	2005	-1	0
30302122	3	3	2	122	PeiFang_1	Phßþng Vû Ð° Tß¶ng	Nµi Công Gi¾i Chï Ð° Tß¶ng c¤p 75. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	11200	2800	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1065	2005	-1	0
30302123	3	3	2	123	PeiFang_1	Phá Thiên Ð° Tß¶ng	NgoÕi công Gi¾i Chï Ð° Tß¶ng c¤p 85. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	14400	3600	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1066	2005	-1	0
30302124	3	3	2	124	PeiFang_1	Sß½ng Hi¬u Ð° Tß¶ng	Nµi Công Gi¾i Chï Ð° Tß¶ng c¤p 85. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	14400	3600	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1067	2005	-1	0
30302125	3	3	2	125	PeiFang_1	Kinh Tâm Ð° Tß¶ng	NgoÕi công Gi¾i Chï Ð° Tß¶ng c¤p 95. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	18000	4500	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1068	2005	-1	0
30302126	3	3	2	126	PeiFang_1	Hoành Ð¸ch Ð° Tß¶ng	Nµi Công Gi¾i Chï Ð° Tß¶ng c¤p 95. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	18000	4500	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1069	2005	-1	0
30302127	3	3	2	127	PeiFang_1	Nguy®t TÕ Ð° Tß¶ng	NgoÕi công Hµ Phù Ð° Tß¶ng c¤p 75. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	11200	2800	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1070	2005	-1	0
30302128	3	3	2	128	PeiFang_1	¿ng Dß½ng Ð° Tß¶ng	Nµi Công Hµ Phù Ð° Tß¶ng c¤p 75. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	11200	2800	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1071	2005	-1	0
30302129	3	3	2	129	PeiFang_1	Khinh Hàn Ð° Tß¶ng	NgoÕi công Hµ Phù Ð° Tß¶ng c¤p 85. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	14400	3600	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1072	2005	-1	0
30302130	3	3	2	130	PeiFang_1	Túy Vû Ð° Tß¶ng	Nµi Công Hµ Phù Ð° Tß¶ng c¤p 85. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	14400	3600	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1073	2005	-1	0
30302131	3	3	2	131	PeiFang_1	Bích Lân Ð° Tß¶ng	NgoÕi công Hµ Phù Ð° Tß¶ng c¤p 95. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	18000	4500	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1074	2005	-1	0
30302132	3	3	2	132	PeiFang_1	Thi¬n Lang Ð° Tß¶ng	Nµi Công Hµ Phù Ð° Tß¶ng c¤p 95. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	18000	4500	9	1	713501	55	1	48	1	-1	4	Ph¯i Phß½ng	-1	1075	2005	-1	0
30302200	3	3	2	200	PeiFang_1	Kinh Ðïnh Täo Dß½ng Sóc Ð° Tß¶ng	Ðao Phü Vû Khí Ð° Tß¶ng c¤p 60. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	6000	1500	9	1	713501	55	1	4	6	-1	4	Ph¯i Phß½ng	6	6	2005	-1	0
30302201	3	3	2	201	PeiFang_1	Chu Tß¾c L¸ch Thiên Phü Ð° Tß¶ng	Ðao Phü Vû Khí Ð° Tß¶ng c¤p 70. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	8400	2100	9	1	713501	55	1	4	7	-1	4	Ph¯i Phß½ng	7	7	2005	-1	0
30302202	3	3	2	202	PeiFang_1	Thü Ly Ð° Tß¶ng	Ðao Phü Vû Khí Ð° Tß¶ng c¤p 80. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	11200	2800	9	1	713501	55	1	4	8	-1	4	Ph¯i Phß½ng	8	8	2005	-1	0
30302203	3	3	2	203	PeiFang_1	H÷a Phúc Ð° Tß¶ng	Ðao Phü Vû Khí Ð° Tß¶ng c¤p90. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	14400	3600	9	1	713501	55	1	4	9	-1	4	Ph¯i Phß½ng	9	9	2005	-1	0
30302204	3	3	2	204	PeiFang_1	Bách Chiªn Ð° Tß¶ng	Ðao Phü Vû Khí Ð° Tß¶ng c¤p 100. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	18000	4500	9	1	713501	55	1	4	10	-1	4	Ph¯i Phß½ng	10	10	2005	-1	0
30302205	3	3	2	205	PeiFang_1	Ngû Ðµc Th¤u C¯t Thß½ng Ð° Tß¶ng	Thß½ng B±ng Vû Khí Ð° Tß¶ng c¤p 60. #r#c00FF00 (Nh¤p chuµt phäi ð¬ h÷c) 	1	6000	1500	9	1	713501	55	1	4	6	-1	4	Ph¯i Phß½ng	6	16	2005	-1	0
