INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
23624	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	952	1088	1850	1088	1496	1459	1604	1677	1896	2388	500	100	200	100	100	60000	23620
23625	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	983	1123	1910	1123	1545	1459	1604	1677	1896	2388	500	100	200	100	100	60000	23620
23626	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1014	1159	1970	1159	1594	1459	1604	1677	1896	2388	500	100	200	100	100	60000	23620
23627	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1045	1194	2031	1194	1642	1459	1604	1677	1896	2388	500	100	200	100	100	60000	23620
23628	Ði®p Luyªn Hoa Biªn D¸	2362	95	9	1	0	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1076	1230	2091	1230	1691	1459	1604	1677	1896	2388	500	100	200	100	100	60000	23620
23629	Ði®p Luyªn Hoa Bäo Bäo	2362	95	9	0	1	1	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	828	946	1608	946	1301	1459	1604	1677	1896	2388	500	100	200	100	100	60000	23620
23630	Khôi L²i Lang Trß·ng Thành	2363	5	9	0	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1031	656	844	656	846	930	972	1099	1269	100	100	200	100	500	60000	23630
23631	Khôi L²i Lang Biªn D¸	2363	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1402	1186	755	970	755	846	930	972	1099	1269	100	100	200	100	500	60000	23630
23632	Khôi L²i Lang Biªn D¸	2363	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1585	1341	853	1097	853	846	930	972	1099	1269	100	100	200	100	500	60000	23630
23639	Khôi L²i Lang Bäo Bäo	2363	5	9	0	1	1000	10	694	300000	-1	-1	722	900000	662	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1031	656	844	656	846	930	972	1099	1269	100	100	200	100	500	60000	23630
23640	Khôi L²i Lang Trß·ng Thành	2364	45	9	0	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	100	100	200	100	500	60000	23640
23641	Khôi L²i Lang Biªn D¸	2364	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1399	1184	753	969	753	948	1042	1090	1232	1422	100	100	200	100	500	60000	23640
23642	Khôi L²i Lang Biªn D¸	2364	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1527	1292	822	1057	822	948	1042	1090	1232	1422	100	100	200	100	500	60000	23640
23643	Khôi L²i Lang Biªn D¸	2364	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1654	1399	890	1145	890	948	1042	1090	1232	1422	100	100	200	100	500	60000	23640
23649	Khôi L²i Lang Bäo Bäo	2364	45	9	0	1	1000	10	694	350000	-1	-1	722	900000	662	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	100	100	200	100	500	60000	23640
23650	Khôi L²i Lang Trß·ng Thành	2365	55	9	0	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23650
23651	Khôi L²i Lang Biªn D¸	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1425	1206	767	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23650
23652	Khôi L²i Lang Biªn D¸	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1524	1290	821	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23650
23653	Khôi L²i Lang Biªn D¸	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1624	1374	874	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23650
23654	Khôi L²i Lang Biªn D¸	2365	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1723	1458	928	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23650
23659	Khôi L²i Lang Bäo Bäo	2365	55	9	0	1	1000	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23650
23660	Khôi L²i Lang Trß·ng Thành	2366	65	9	0	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23660
23661	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1462	1237	787	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23660
23662	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1544	1307	831	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23660
23663	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1627	1377	876	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23660
23664	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1710	1447	920	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23660
23665	Khôi L²i Lang Biªn D¸	2366	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1793	1517	965	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23660
23669	Khôi L²i Lang Bäo Bäo	2366	65	9	0	1	1000	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23660
23670	Khôi L²i Lang Trß·ng Thành	2367	75	9	0	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23670
23671	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1504	1272	809	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23670
23672	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1575	1333	848	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23670
23673	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1647	1394	887	1140	887	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23670
23674	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1719	1454	925	1190	925	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23670
23675	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1790	1515	964	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23670
23676	Khôi L²i Lang Biªn D¸	2367	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1862	1575	1002	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23670
23679	Khôi L²i Lang Bäo Bäo	2367	75	9	0	1	1000	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23670
23680	Khôi L²i Lang Trß·ng Thành	2368	85	9	0	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23680
23681	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1548	1310	833	1071	833	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23680
23682	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1611	1363	867	1115	867	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23680
23683	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1675	1417	902	1159	902	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23680
23684	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1739	1471	936	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23680
23685	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1802	1525	970	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23680
23686	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1866	1579	1004	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23680
23687	Khôi L²i Lang Biªn D¸	2368	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1929	1633	1039	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23680
23689	Khôi L²i Lang Bäo Bäo	2368	85	9	0	1	1000	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23680
23690	Khôi L²i Lang Trß·ng Thành	2369	95	9	0	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1608	1301	828	1064	828	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23691	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1669	1350	859	1104	859	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23692	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1729	1398	890	1144	890	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23693	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1789	1447	921	1184	921	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23694	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1850	1496	952	1224	952	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23695	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1910	1545	983	1264	983	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23696	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1970	1594	1014	1304	1014	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23697	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2031	1642	1045	1344	1045	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23698	Khôi L²i Lang Biªn D¸	2369	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2091	1691	1076	1384	1076	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23699	Khôi L²i Lang Bäo Bäo	2369	95	9	0	1	1000	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1608	1301	828	1064	828	1459	1604	1677	1896	2388	100	100	200	100	500	60000	23690
23700	Cß½ng Thi Trß·ng Thành	2370	5	9	0	0	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1140	964	613	789	613	693	762	796	900	1039	50	150	200	100	500	60000	23700
23701	Cß½ng Thi Biªn D¸	2370	5	9	1	0	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1311	1109	705	907	705	693	762	796	900	1039	50	150	200	100	500	60000	23700
23702	Cß½ng Thi Biªn D¸	2370	5	9	1	0	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1482	1254	798	1026	798	693	762	796	900	1039	50	150	200	100	500	60000	23700
23709	Cß½ng Thi Bäo Bäo	2370	5	9	0	1	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1140	964	613	789	613	693	762	796	900	1039	50	150	200	100	500	60000	23700
23710	Ngû S¡c Th¥n Ngßu thành niên	2371	5	9	0	0	100	10	694	300000	-1	-1	722	900000	726	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	60000	23710
23711	Ngû S¡c Th¥n Ngßu biªn d¸	2371	5	9	1	0	100	10	694	300000	-1	-1	722	900000	726	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1510	1078	539	970	755	846	930	972	1099	1269	100	100	200	100	500	60000	23710
23712	Ngû S¡c Th¥n Ngßu biªn d¸	2371	5	9	1	0	100	10	694	300000	-1	-1	722	900000	726	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1707	1219	609	1097	853	846	930	972	1099	1269	100	100	200	100	500	60000	23710
23719	Ngû S¡c Th¥n Ngßu Bäo Bäo	2371	5	9	0	1	100	10	694	300000	-1	-1	722	900000	726	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	60000	23710
23720	Ngû S¡c Th¥n Ngßu thành niên	2372	45	9	0	0	100	10	694	350000	-1	-1	722	900000	726	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	60000	23720
23721	Ngû S¡c Th¥n Ngßu biªn d¸	2372	45	9	1	0	100	10	694	350000	-1	-1	722	900000	726	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1507	1076	538	969	753	948	1042	1090	1232	1422	100	100	200	100	500	60000	23720
23722	Ngû S¡c Th¥n Ngßu biªn d¸	2372	45	9	1	0	100	10	694	350000	-1	-1	722	900000	726	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1644	1174	587	1057	822	948	1042	1090	1232	1422	100	100	200	100	500	60000	23720
23723	Ngû S¡c Th¥n Ngßu biªn d¸	2372	45	9	1	0	100	10	694	350000	-1	-1	722	900000	726	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1781	1272	636	1145	890	948	1042	1090	1232	1422	100	100	200	100	500	60000	23720
23729	Ngû S¡c Th¥n Ngßu Bäo Bäo	2372	45	9	0	1	100	10	694	350000	-1	-1	722	900000	726	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	60000	23720
23730	Ngû S¡c Th¥n Ngßu thành niên	2373	55	9	0	0	100	10	694	400000	-1	-1	722	900000	726	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23730
23731	Ngû S¡c Th¥n Ngßu biªn d¸	2373	55	9	1	0	100	10	694	400000	-1	-1	722	900000	726	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1535	1096	548	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23730
23732	Ngû S¡c Th¥n Ngßu biªn d¸	2373	55	9	1	0	100	10	694	400000	-1	-1	722	900000	726	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1642	1173	586	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23730
23733	Ngû S¡c Th¥n Ngßu biªn d¸	2373	55	9	1	0	100	10	694	400000	-1	-1	722	900000	726	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1749	1249	624	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23730
23734	Ngû S¡c Th¥n Ngßu biªn d¸	2373	55	9	1	0	100	10	694	400000	-1	-1	722	900000	726	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1856	1326	663	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23730
23739	Ngû S¡c Th¥n Ngßu Bäo Bäo	2373	55	9	0	1	100	10	694	400000	-1	-1	722	900000	726	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	60000	23730
23740	Ngû S¡c Th¥n Ngßu thành niên	2374	65	9	0	0	100	10	694	450000	-1	-1	722	900000	726	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23740
23741	Ngû S¡c Th¥n Ngßu biªn d¸	2374	65	9	1	0	100	10	694	450000	-1	-1	722	900000	726	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1574	1124	562	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23740
23742	Ngû S¡c Th¥n Ngßu biªn d¸	2374	65	9	1	0	100	10	694	450000	-1	-1	722	900000	726	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1663	1188	594	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23740
23743	Ngû S¡c Th¥n Ngßu biªn d¸	2374	65	9	1	0	100	10	694	450000	-1	-1	722	900000	726	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1752	1251	625	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23740
23744	Ngû S¡c Th¥n Ngßu biªn d¸	2374	65	9	1	0	100	10	694	450000	-1	-1	722	900000	726	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1841	1315	657	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23740
23745	Ngû S¡c Th¥n Ngßu biªn d¸	2374	65	9	1	0	100	10	694	450000	-1	-1	722	900000	726	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1931	1379	689	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23740
23749	Ngû S¡c Th¥n Ngßu Bäo Bäo	2374	65	9	0	1	100	10	694	450000	-1	-1	722	900000	726	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	60000	23740
23750	Ngû S¡c Th¥n Ngßu thành niên	2375	75	9	0	0	100	10	694	500000	-1	-1	722	900000	726	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23750
23751	Ngû S¡c Th¥n Ngßu biªn d¸	2375	75	9	1	0	100	10	694	500000	-1	-1	722	900000	726	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1619	1157	578	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23750
23752	Ngû S¡c Th¥n Ngßu biªn d¸	2375	75	9	1	0	100	10	694	500000	-1	-1	722	900000	726	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1697	1212	606	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23750
23753	Ngû S¡c Th¥n Ngßu biªn d¸	2375	75	9	1	0	100	10	694	500000	-1	-1	722	900000	726	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1774	1267	633	1140	887	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23750
23754	Ngû S¡c Th¥n Ngßu biªn d¸	2375	75	9	1	0	100	10	694	500000	-1	-1	722	900000	726	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1851	1322	661	1190	925	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23750
23755	Ngû S¡c Th¥n Ngßu biªn d¸	2375	75	9	1	0	100	10	694	500000	-1	-1	722	900000	726	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1928	1377	688	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23750
23756	Ngû S¡c Th¥n Ngßu biªn d¸	2375	75	9	1	0	100	10	694	500000	-1	-1	722	900000	726	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	2005	1432	716	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23750
23759	Ngû S¡c Th¥n Ngßu Bäo Bäo	2375	75	9	0	1	100	10	694	500000	-1	-1	722	900000	726	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	60000	23750
23760	Ngû S¡c Th¥n Ngßu thành niên	2376	85	9	0	0	100	10	694	550000	-1	-1	722	900000	726	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1598	1142	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	60000	23760
